Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
5-066_R1_001 - Adapter 1	2521848	665782	318073	119855	92390	83181	83715	79999	80883	81979	82262	83918	86980	89550	96071	90733	90552	88987	92210	91880	89741	89179	93091	92581	95474	94436	95008	92296	90884	90194	93589	96213	94923	95212	97921	99616	100112	102165	99355	101547	102041	102969	108469	168809	116455	169313	75301	866728	288292	74145	47243	130571	24952	121795	14910	33716	19610	48252	164335	24786	64394	8717	10531	53346	155225	28007	7471	36669	59611	69003	60290	32467	23238	63776	77184	79926	82109	80939	80111	78446	76225	74597	71000	68535	68010	71046	71849	69983	67969	64427	62996	60320	53708	50008	46355	45065	45298	45144	41828	38315	33539	28502	26000	22346	19937	18445	18344	16441	15203	13748	11476	9860	7799	7108	6040	5718	5344	4922	4359	4232	4637	3119	3277	2034	1758	1537	1955	1983	2186	2945	6544	2835	2865	10553	3817	3160	4731	11405	4710	5181	10612	6491	7774	8806	8799	11607	16199	20114	239395	12763308
5-066_R2_001 - Adapter 1	2677093	716379	269873	124213	92405	83731	84247	80227	80445	82502	82040	85652	85875	90283	98400	87525	91191	89982	99128	96732	82762	86755	92984	99033	91269	94357	106228	85750	92329	88324	91109	93483	117684	94873	97472	88112	97447	100643	100978	100496	89864	97032	100634	95384	114299	95070	95406	108835	96276	92670	94733	103431	88538	96999	101391	96227	105872	117908	102607	107313	93910	97661	89984	111403	87564	98470	103504	94216	82833	115510	61018	81725	89913	97559	109727	34254	77583	81247	80327	78912	76620	74630	71078	68652	67763	70363	71988	69768	68091	64298	62968	59783	53175	49330	45680	44506	44794	44441	41293	38032	33112	28071	25617	22008	19659	18154	18219	16350	15009	13700	11352	9679	7658	6946	5877	5568	5067	4669	4079	3972	4207	2788	2905	1543	1184	910	1112	975	1072	1699	5030	1391	1272	8942	2073	1382	2732	9665	2597	2838	8294	3658	4672	4923	4099	6251	5235	5280	6724	322542
5-067_R1_001 - Adapter 1	9047494	2284914	1059443	392453	300825	261622	259937	244237	238867	239339	236866	240557	242166	242150	266551	243220	241330	234229	234304	230298	217604	213370	223321	215971	221421	209556	204567	197195	185510	176829	175939	174461	171225	166236	164855	162142	159831	155529	145615	141953	131791	127663	122468	170196	117991	155014	43321	392703	177644	38844	33982	93296	14491	56981	13319	21643	10963	25839	68295	10189	25830	2648	3219	16956	41188	3268	1858	8720	10904	10827	7714	3296	3569	8249	8411	7974	7427	7020	6412	5744	5174	4814	4215	3537	3428	3257	2982	2923	2700	2621	2367	2144	1840	1744	1457	1316	1387	1282	1267	1176	979	952	914	780	786	756	884	898	683	676	647	639	560	578	660	643	563	524	637	1318	1901	956	394	270	237	290	254	422	473	2902	195632	686	338	371	310	238	297	438	302	432	644	444	596	728	746	1112	1199	1182	9209	500949
5-067_R2_001 - Adapter 1	9479114	2434839	907083	410793	300327	262229	260578	244504	236213	240396	235152	246811	235503	243403	272769	233557	241675	234770	258726	229226	201121	202961	222018	233127	208823	211343	223533	186575	181767	186689	156849	175626	166713	208234	130426	169840	155962	150957	129931	169215	104047	117660	123126	111112	127999	99503	92662	106043	85218	76473	73078	75022	60151	61248	61960	52059	55315	57918	40223	40445	34585	34999	26932	32489	22797	23756	23601	19132	15566	20659	8610	11404	11301	11371	11467	3480	6953	7007	6419	5736	5178	4766	4118	3517	3331	3220	2950	2918	2698	2575	2321	2118	1834	1670	1427	1279	1370	1243	1259	1146	962	927	890	754	786	740	850	846	650	647	608	608	536	557	610	618	547	485	616	1249	1734	906	366	282	227	255	262	434	486	3258	189557	659	279	321	268	168	246	391	254	350	549	364	507	594	598	972	885	738	333	10897
5-069_R1_001 - Adapter 1	9457473	2107400	861761	191839	90253	60549	58200	53827	50497	49443	47205	47391	46554	44571	50127	44861	42942	41972	41581	40086	36308	35581	38195	34723	36269	32475	30662	29594	27508	24854	23949	23699	23158	22090	21730	20990	20082	20007	18199	17874	16438	14945	14773	19349	12320	17950	4371	22856	13316	5614	8140	10431	4134	8677	3936	5697	4372	4547	8751	4046	6294	1301	1645	2654	7069	732	529	2013	1953	1970	1474	582	613	1157	1289	1232	1160	1111	1060	997	908	924	756	669	698	698	579	573	521	550	461	480	440	406	388	359	352	336	334	320	272	263	301	231	228	244	315	215	191	183	221	182	155	176	141	158	120	138	141	130	142	116	105	100	93	93	103	132	139	247	5134	185	145	232	176	168	205	264	197	278	411	286	369	460	501	692	844	1003	8718	802478
5-069_R2_001 - Adapter 1	10096376	2267028	674932	207502	89810	61981	58942	53831	50140	49644	47251	48440	45608	44856	50905	43432	43104	42239	44348	41868	33016	34091	38071	35822	35472	32542	34172	27444	26990	24699	23287	23254	24218	22999	19697	21870	19204	20824	21822	14026	15579	13907	14779	12875	15072	11256	10965	12303	9908	8809	8221	8502	6950	7240	7021	5997	6143	6478	5080	4523	4274	4678	3362	3988	2903	2956	2999	2482	2097	2634	1320	1670	1641	1650	1776	548	1119	1099	1059	990	878	846	763	677	670	666	587	572	544	541	451	453	417	393	372	347	354	327	334	314	271	272	291	238	218	254	323	214	199	179	194	155	153	183	135	137	114	130	128	114	144	106	95	74	67	70	80	91	79	216	4818	111	79	143	86	84	107	157	109	157	298	158	227	281	258	439	334	262	179	8784
5-071_R1_001 - Adapter 1	9920731	2417246	1058352	316191	196598	162716	160086	150289	145571	142498	139097	139950	139163	138273	152591	137400	136927	132683	131880	128584	119932	115676	121368	115437	117104	108879	103847	100218	94281	88681	88705	87026	85507	80934	81503	79276	75873	76417	70443	67652	64501	59182	60451	75352	52707	74058	16456	86742	48759	24703	32451	41010	21271	37972	16438	24756	20081	19702	34521	17812	25689	6054	8020	11664	27535	3807	2524	8016	7436	7669	5618	2251	2119	3986	4244	3779	3729	3582	3287	3373	3050	2725	2562	1937	2249	1866	1689	1527	1495	1283	1216	1192	1039	842	745	675	692	649	711	578	503	574	519	453	449	409	727	475	353	366	313	319	284	326	242	270	273	250	245	330	638	287	161	146	128	125	135	190	258	1254	43319	371	203	287	217	173	184	279	206	252	360	249	332	430	466	581	696	877	9711	433951
5-071_R2_001 - Adapter 1	10352216	2462428	809800	322833	196937	162780	161007	150018	144129	142685	138407	141952	136803	138820	155696	132447	136773	133233	139541	133913	111144	111052	120417	121690	111801	108458	115284	90697	95297	86356	86003	84725	99816	80896	79608	70130	75277	74807	70727	68462	58632	58217	59357	52664	59632	48448	44603	51390	40287	36552	34458	35625	29113	29331	28990	25368	26125	28267	21795	20426	16498	16952	14151	16276	11631	11773	11355	9622	7577	10226	4570	5628	5850	5513	5489	1611	3593	3454	3236	3014	2748	2496	2364	1996	1858	1780	1701	1521	1503	1256	1211	1184	1033	834	755	654	667	639	780	571	509	550	488	427	443	394	718	442	355	338	306	281	253	322	225	249	236	241	216	314	530	251	124	125	101	113	116	165	197	1319	40923	299	158	235	150	110	109	217	124	171	290	167	223	289	302	387	342	367	415	13106
5-073_R1_001 - Adapter 1	6072509	1484241	698993	246447	188464	163649	163244	150895	147664	148319	147558	149268	152972	152946	171704	156350	153285	150493	155739	148163	142404	140338	146328	143485	148403	142609	138930	135692	128146	125148	126011	126525	126156	125328	126942	126862	125169	125167	120143	118156	114143	114750	110727	171373	102721	146220	88709	823017	154829	126240	39343	116532	15572	28314	9690	11297	5088	31213	86964	12349	43325	7497	4376	33342	83218	21703	5201	7829	19140	22804	18022	9762	9881	27310	32195	32446	31947	31132	29508	27970	27024	26298	25039	20695	22632	20042	19318	17995	17279	15517	14863	13674	11529	10254	8820	7999	7551	7583	6961	6220	5529	7520	4922	4124	3556	3929	4746	9331	3128	4532	3294	3911	3398	3628	5552	5807	5291	4479	6149	15789	26211	10935	3512	1605	1747	1937	2118	3819	4918	39603	2753135	8378	2149	1307	1396	539	577	974	708	648	1079	705	895	960	1133	1250	1568	1720	17297	906474
5-073_R2_001 - Adapter 1	6391399	1594551	570824	261242	189991	164745	164064	151575	146454	149755	147321	153754	149204	153626	176032	149443	155585	151181	168380	152152	133067	135618	145895	155748	140425	143693	154877	126845	129006	135265	110929	128355	135844	118064	125737	158400	123242	128179	90243	109210	110026	114908	113188	99826	140251	92449	85908	116722	84637	84010	84664	97770	67908	82009	82257	71858	89427	106171	64656	81533	55045	67696	50522	76328	45459	56665	61853	47750	37759	68124	17969	35491	39565	41773	45060	15113	27601	30781	29152	27712	26818	25254	23569	20137	19327	19302	19251	17781	17010	15214	14803	13296	11291	9972	8559	7766	7290	7325	6886	6085	5442	6718	4662	3955	3448	3693	4453	8033	2886	4074	3103	3461	2919	3138	4764	5094	4627	4053	5378	13999	22412	10114	3391	1678	1962	2124	2522	5361	6537	53195	2638220	8069	2020	1217	1273	459	468	875	551	496	967	539	724	729	835	902	919	831	882	26141
5-074_R1_001 - Adapter 1	8110264	1954190	887268	247952	157707	131138	127204	117806	115352	113143	110918	110992	113663	113305	123335	110059	109971	104288	105198	103302	96607	94748	98246	93747	96497	91138	87462	84720	80390	76335	75873	78877	131577	10232	70534	69558	68750	65260	62356	61328	58015	53926	54365	75054	49136	65980	21869	134925	105202	24220	19378	44611	10233	38744	6390	13352	9347	13378	37720	8651	15155	1567	2746	9069	23540	1769	1027	6049	6864	6952	5232	2318	1751	4328	4610	4497	4124	3971	3617	3287	2962	2685	2304	2120	2080	3224	1852	1763	1492	1387	1287	1377	1096	998	818	762	733	721	724	611	502	488	523	441	399	409	398	351	325	307	300	257	273	226	189	194	179	215	166	140	181	146	202	163	129	131	140	164	198	496	1847	267	261	837	378	264	434	504	390	443	896	523	696	847	915	1129	1316	1473	18923	878848
5-074_R2_001 - Adapter 1	8945101	2148585	703236	264990	158908	132261	127835	118448	114708	113753	110496	114307	110782	113884	125892	106282	110221	105073	115213	104744	88947	91072	97965	100160	91802	91347	97252	78231	81434	76783	72638	73564	83326	65609	70856	119492	40984	88382	43193	66184	38690	48811	55600	43781	70828	35175	35566	53249	34072	33656	33420	39465	22915	30904	30078	23338	31028	35152	18182	19962	15115	21699	10487	18962	9412	11743	12929	8481	6007	11939	2431	5914	6306	6477	6117	1997	3321	3848	3615	3236	2988	2661	2290	2107	1959	1818	1783	1633	1469	1349	1296	1302	1048	934	792	738	731	687	684	584	463	481	488	432	382	384	403	347	313	312	277	231	243	225	178	177	166	209	148	145	169	133	191	148	89	110	102	120	124	448	1722	199	172	720	270	159	331	416	259	307	766	373	520	653	610	867	677	611	696	36388
5-075_R1_001 - Adapter 1	5965941	1512824	740696	227807	158345	135934	132931	124575	122554	120467	119445	120833	124133	125636	133728	119186	117360	112234	113281	110279	103317	99086	101261	100042	100801	95500	92966	89142	82776	79367	80922	85271	139338	11547	74185	73583	72437	68243	66079	64464	61157	56843	57205	77234	51295	69478	21938	135933	100628	24942	20389	43053	11135	45105	6772	16064	10860	14291	40050	10064	16927	2143	3489	9754	25203	2289	1530	6265	8080	7062	5760	2427	2143	4212	4807	4950	4182	4477	3699	3556	3149	2814	2445	2384	2533	2177	1927	1768	1597	1518	1382	1282	1062	1009	965	847	747	725	763	616	534	498	517	453	425	355	372	337	336	379	315	283	223	239	237	215	213	235	205	197	211	205	167	136	112	120	149	202	156	1362	3567	221	170	371	222	172	244	362	243	289	440	359	425	448	520	603	816	1110	12290	594398
5-075_R2_001 - Adapter 1	6248988	1575262	553898	233089	157401	136312	133474	124662	121935	121080	118884	123186	121788	126034	135217	116151	116974	112875	114104	127402	89156	94665	100960	106750	95424	95670	100958	82839	82251	76190	82966	77495	83798	70879	73652	76259	75958	67653	63593	65823	57477	53870	56613	50118	57925	46200	44319	48119	41021	37883	35817	36498	30499	30927	30862	26914	27749	30549	21184	22771	19209	19618	15877	17929	13379	13436	13385	11111	8795	11131	5849	6916	6850	6659	6966	2013	4080	4142	3796	3505	3206	2824	2511	2391	2200	2080	1951	1770	1639	1514	1397	1306	1070	1010	987	836	740	712	763	642	523	488	521	451	428	356	372	348	342	398	304	280	202	245	226	202	214	226	193	198	191	182	142	116	99	98	112	116	109	1280	3439	158	108	319	155	111	158	299	140	196	346	217	291	290	287	403	361	464	545	18528
5-121_R1_001 - Adapter 1	9221091	2241998	902364	268808	164908	131458	130257	121421	116263	115337	112681	113109	111046	109446	119494	108784	106526	103133	102235	97578	92614	89353	93499	89405	90665	85123	82051	79254	73395	68437	67634	66469	64556	62429	61040	59687	57563	56726	52419	51244	47600	44338	43370	58069	36119	51711	11540	66039	41190	15500	23282	30972	11993	25664	11247	16957	12431	12701	24383	11060	17053	3236	4350	7228	18792	1784	1241	5140	4854	4990	3454	1331	1409	2751	3030	2687	2562	2363	2201	1947	1801	1604	1413	1302	1337	1539	1100	995	1000	898	841	771	701	685	542	515	500	561	501	480	431	394	370	292	271	318	330	255	249	275	244	225	204	230	161	161	166	168	140	146	158	120	114	110	76	88	94	85	110	191	2171	140	144	267	146	139	152	199	193	240	337	269	311	396	385	543	664	640	7329	406743
5-121_R2_001 - Adapter 1	9765745	2390469	788596	293307	166757	132705	130952	121744	115460	115820	112265	115902	108397	110043	121888	104711	107004	103576	110723	100186	84989	86139	93152	95543	86084	85131	90463	73679	74172	68835	64352	65676	72791	56455	61020	100390	34579	74108	36677	55409	32409	39383	45187	34768	54317	27557	27508	40123	24900	24603	24366	27631	16291	21760	20256	16276	19176	20085	13058	11548	10357	14486	6423	11770	5812	7290	7660	5297	3747	7320	1591	3558	3777	3844	3915	1179	1997	2295	2216	1915	1795	1572	1408	1286	1216	1202	1114	983	999	885	846	775	693	658	550	490	499	555	554	479	440	386	370	283	278	323	345	272	244	265	238	220	195	225	145	162	154	158	141	147	159	110	113	94	74	64	79	80	97	184	2026	133	109	225	106	109	107	163	144	167	278	200	240	320	285	423	422	330	243	8499
5-122_R1_001 - Adapter 1	5382396	1259694	562755	169406	102758	84962	83569	79305	77639	76730	74535	77197	76274	77157	83456	77685	78234	75013	75593	73879	68939	66499	71633	67795	68628	64124	63201	60051	56883	53167	53314	52990	51857	50736	49103	47576	47445	47026	42367	42295	39170	37334	34904	46542	33292	45658	15298	116226	61992	10749	9719	20445	3499	19361	2653	6992	2834	7483	22533	2684	9110	964	870	5195	13171	1660	590	2255	3489	3552	2728	1179	1028	2689	2971	2646	2568	2539	2154	2052	1840	1685	1414	1264	1242	1115	1084	1017	902	853	836	741	664	569	475	453	481	433	419	361	345	271	325	190	235	229	255	184	205	161	206	169	155	116	150	130	149	89	131	102	184	112	109	66	69	57	67	69	88	200	2477	81	83	142	87	75	76	139	85	93	137	84	133	165	167	241	272	313	5319	227683
5-122_R2_001 - Adapter 1	5762311	1347618	443297	173586	102819	85691	83955	79556	77051	77045	74400	79208	74156	77645	85561	74899	78238	75345	82987	73811	63806	63403	71226	72199	65492	64678	68671	57180	55782	55913	48100	53300	50835	61749	39818	50061	46743	45137	38283	50213	30989	34679	35633	32203	36867	29142	27484	30579	24547	22279	21394	22028	17726	18303	18299	16004	17103	17510	11599	12763	10986	11042	8665	10042	7133	7409	7511	6056	5020	6679	2871	3883	3881	3773	4000	1139	2446	2508	2142	2041	1824	1689	1422	1306	1156	1055	1093	1023	919	867	810	716	656	568	470	452	461	443	431	364	338	291	297	194	234	226	251	185	199	163	174	147	136	115	138	137	127	91	122	105	167	96	101	60	65	47	62	49	52	164	2326	53	58	139	57	43	48	115	57	60	109	49	87	113	100	164	130	95	201	9291
5-123_R1_001 - Adapter 1	10106572	2567999	1097483	326605	205118	167614	163522	151250	147921	145359	140693	140473	141064	139782	150278	134405	132016	127163	127302	123235	116049	112612	113721	109121	110297	103372	99795	95847	89205	84683	83356	83119	81052	79118	74679	75718	71487	70048	65324	64003	57445	55852	54275	74874	45505	68273	14093	95712	94181	18400	23906	36981	10107	39140	7349	18120	9699	14361	40749	8265	18832	1687	2621	8829	22996	1486	834	5531	6312	6114	4553	1921	1763	3949	4307	4029	3855	3647	3446	3108	2852	2548	2183	2059	1973	2402	1741	1620	1577	1432	1460	1381	1182	1025	851	822	802	872	732	761	609	577	540	527	501	466	486	454	448	431	398	342	337	306	293	248	249	234	232	237	226	168	176	155	152	182	131	163	169	234	2114	245	253	355	273	269	305	400	388	479	692	503	760	1050	1041	1464	1453	1358	10535	577522
5-123_R2_001 - Adapter 1	10696054	2675917	877670	340286	205910	168445	164320	151646	146894	145760	140174	143786	137637	140480	153045	129180	133252	127670	138520	124776	107814	108575	113034	116373	104858	103211	110689	87581	90653	85394	79376	82060	90070	72381	76322	126466	41225	92029	45018	68949	40023	50032	55780	44340	67520	37157	34561	51090	30982	31795	31247	35696	21500	28418	26534	21559	27576	30744	15536	17227	13022	18315	9290	16493	7784	9927	11031	7558	5161	10504	2061	5213	5448	5591	5606	1593	3056	3489	3393	3069	2778	2468	2156	2048	1835	1868	1705	1597	1584	1425	1470	1343	1162	1005	833	800	780	815	749	785	613	549	537	504	493	463	490	463	446	423	374	330	317	297	284	241	242	235	230	227	223	172	170	153	127	152	117	127	143	202	1975	187	194	306	214	211	255	339	312	408	607	417	670	920	886	1279	1064	838	424	12515
5-124_R1_001 - Adapter 1	10931629	2768396	1190789	393266	259613	216648	209791	200045	194215	193050	191809	195840	200985	202417	228383	205913	201922	197569	196125	192077	184094	184591	196114	191916	198587	187254	177804	174457	164267	157511	160886	163560	163332	164560	166081	166301	158236	162724	150031	147875	141489	140636	141949	206870	134891	184263	95311	498556	155843	41024	117421	124516	49541	167545	36042	92819	58212	78340	213364	53758	129610	11700	20334	60144	171948	9854	7039	47697	50798	54659	42540	17032	14480	36107	42454	41307	40366	38320	35082	31236	28416	26278	23570	21868	21000	20945	20709	18348	16527	14549	13026	12263	9713	9394	8180	7581	7293	6690	6153	5253	4443	3739	3504	2949	2762	2774	2740	2332	2068	1830	1616	1293	1099	1031	784	881	736	674	585	532	479	403	288	245	195	253	201	294	232	319	1589	303	333	562	389	335	444	958	471	690	1120	587	823	1162	1156	1558	1591	1391	12666	645101
5-124_R2_001 - Adapter 1	11294594	2818386	957315	402860	258917	217723	210635	200643	192605	194329	191174	201117	195781	203453	233536	198899	202854	198774	215195	193932	171370	177932	195518	207927	187612	188837	196815	164565	165052	168892	144132	165621	177400	153082	163415	202618	160780	162175	117039	135725	138724	142677	146217	128559	186400	120445	116863	156318	111867	109941	109074	127401	88570	109920	112534	99115	122449	141628	84586	104886	71192	88913	64729	99206	61191	75662	83811	61878	48347	85282	22816	44207	48818	52089	58312	19397	34794	37783	34764	31140	28347	26174	23439	21710	20886	20830	20735	18260	16559	14432	13024	12147	9644	9229	8109	7472	7198	6626	6066	5210	4393	3679	3435	2895	2735	2761	2721	2333	2056	1828	1542	1284	1061	1030	774	864	725	667	597	528	479	390	278	235	190	227	179	238	199	294	1465	261	280	496	309	286	388	914	399	601	1023	501	718	1056	977	1372	1183	814	401	17348
5-125_R1_001 - Adapter 1	7732266	1719171	964011	318867	249807	220160	220942	200407	193589	192901	189353	195335	203657	206522	235051	210772	210600	202232	206152	204636	189523	184087	195034	192263	200873	188133	185330	180182	168309	162167	164390	172831	295068	22998	161522	162471	163432	159005	150050	152301	143629	133985	134962	180587	129557	174078	61455	358122	285674	69303	63907	119326	28822	107714	19341	40148	27839	38909	112372	26566	45693	4896	8389	26985	71494	5275	3204	18822	21141	21079	15832	6823	5396	12642	13483	12950	12018	11396	10148	9251	8353	7467	6294	5545	5125	5159	4703	4314	3847	3857	3597	3409	2940	2420	2082	1889	1784	1694	1570	1370	1160	1006	1059	870	779	669	781	654	588	541	529	440	387	390	304	349	270	294	243	238	208	185	254	172	143	150	205	186	205	543	1168	245	297	703	354	292	424	804	425	506	950	573	776	816	829	1099	1459	1854	19547	956218
5-125_R2_001 - Adapter 1	8280135	1947376	714787	337136	249996	220311	221778	200496	192770	193687	189056	199076	200183	207319	239350	204714	211242	203490	221875	212444	174197	176405	194887	206270	189889	189098	203899	169961	165555	160503	159521	159214	163173	178173	184362	146711	149385	162295	145939	151046	147896	120175	131033	123938	142438	115105	111618	125869	106120	94406	90868	96002	79095	80528	82369	71551	79322	87114	56988	64293	54761	55956	42676	50580	39061	39520	39494	32726	26117	32402	15915	18845	19052	18760	18725	5741	11282	11387	10155	9260	8327	7504	6310	5586	5095	5077	4729	4274	3865	3841	3609	3357	2896	2415	2039	1853	1753	1663	1571	1337	1159	983	1023	837	758	671	772	642	598	546	505	432	381	381	302	329	255	278	231	226	198	175	219	133	115	108	150	117	148	447	1045	158	182	590	231	179	293	693	282	360	767	378	566	550	499	727	729	865	591	33801
5-126_R1_001 - Adapter 1	8006667	2052002	919734	345446	256025	225686	226634	211363	209981	212079	209279	212236	215782	215970	233432	218637	214908	210622	217341	204432	201504	198295	201631	199881	204750	196991	192289	190150	179962	175384	174673	178256	174389	172446	172109	171966	172402	169350	161599	160055	154345	153757	149735	211895	145241	206302	114748	1109303	207607	152511	59779	125824	17687	39320	11191	15595	7072	41464	115501	16566	58272	10203	5777	44278	110219	30503	6551	10215	25211	30127	24432	13042	13693	37054	42659	43181	42522	41390	38992	37677	35979	34284	31155	27781	27307	25984	25464	24093	23166	20990	19562	18260	15027	14008	11854	10940	10298	10168	9306	8417	7187	6217	5385	4723	3983	3800	4145	3805	3056	2837	2342	2060	1704	1589	1463	1477	1250	1334	1327	2330	2395	1426	851	547	499	529	571	777	972	4899	253674	1796	906	1509	906	622	802	1510	832	980	1741	1050	1359	1615	1524	1981	2503	3158	31273	1572103
5-126_R2_001 - Adapter 1	8296473	2146111	784555	360896	257431	226966	227068	211360	208306	212344	208415	215688	211847	216192	237812	209926	217406	211421	228466	216583	186879	191217	200586	215861	192987	197603	214216	176634	177050	174712	167815	174163	173683	192812	194413	152017	159684	168819	157224	159673	159925	134347	146914	139363	159523	135199	128153	143735	123046	115489	114394	120269	101602	106092	110528	97758	111090	128130	83440	97010	88933	86280	73362	90764	70175	77061	78300	69695	58328	80648	38059	51125	54985	57670	59027	17114	39979	41414	39037	37601	35895	33692	30341	27769	26191	25759	25448	24107	23207	20872	19550	18107	14846	13842	11667	10715	10171	10036	9252	8342	7088	6057	5245	4663	3892	3707	4117	3700	3026	2768	2316	2019	1642	1562	1409	1429	1219	1280	1279	2133	2243	1323	781	484	436	474	518	794	887	5609	243384	1633	742	1328	728	445	608	1341	614	704	1476	784	1061	1215	1093	1474	1344	1621	1274	40428
5-127_R1_001 - Adapter 1	4295472	1118363	517080	185480	141929	126199	126375	120526	119638	119661	120012	121988	126066	127606	138593	128869	129385	127508	130429	128489	123460	122637	127529	126231	130641	125418	125567	123883	119189	118026	120785	122119	119267	119194	122624	124945	123929	124414	119095	122679	120278	117263	122507	187338	129537	183143	79712	827876	309576	71891	48588	130535	22706	105164	14808	31321	18344	48342	150140	22337	58224	8088	9456	48527	131041	22606	6686	29559	47109	52179	44599	23249	17540	45626	52090	52378	51445	49589	48355	45718	43300	41039	37366	35252	33780	32718	32770	30604	29086	27301	26259	24774	21404	18875	17206	16190	16131	16173	14780	13933	12228	10790	10580	9459	8506	8095	8273	8043	7498	7167	6430	5882	5097	4802	4566	4900	4194	4427	3991	3870	4840	3263	3069	2059	1869	1783	1846	2021	2351	3480	28837	3116	2953	7506	3940	3658	4705	6657	5591	6550	10607	7147	9589	11782	12105	16158	16611	16904	147778	7490784
5-127_R2_001 - Adapter 1	4563444	1195460	443638	197095	141568	126969	127132	121217	118861	120320	119542	124600	123731	128268	141356	124921	129782	128728	143467	130805	114888	121441	127332	137434	123557	125200	139701	118587	115564	118544	114397	119363	131326	114974	127046	135530	114592	118545	136110	111235	120845	103770	114490	108389	130508	109836	105044	125266	106571	101516	101131	108709	93473	101012	105240	94669	107921	117952	91791	99384	91045	92737	79670	96708	76547	81794	86033	75918	65607	90112	45368	60168	64197	67318	73247	22194	48509	49845	48372	45969	43470	41062	37351	35257	33504	32595	32807	30662	29144	27294	26344	24484	21056	18615	17021	15903	15878	15771	14456	13780	12007	10675	10331	9352	8326	7999	8216	7984	7429	7194	6327	5800	4997	4763	4477	4862	4242	4308	3832	3737	5436	3020	2950	1792	1560	1383	1370	1531	1708	2788	27304	2277	2010	6623	2942	2637	3595	5557	4312	5224	9236	5654	7837	9743	9381	13209	10513	8580	4863	207486
5-128_R1_001 - Adapter 1	8026110	2118214	920178	363780	269290	237367	235359	226480	222069	221982	217684	218641	219570	219750	240063	220451	221082	214571	213951	210574	203267	197993	203519	199279	200593	192357	188409	183634	173053	165102	162795	162087	159624	155866	154864	150374	148964	149794	136906	136519	127074	119731	119184	152805	105369	145341	35903	128586	105878	69980	76991	88941	54409	75249	46235	57355	50314	47562	63783	43635	55180	24750	24826	28775	55018	17850	10624	22116	19893	20217	14716	5449	6551	10223	10365	9431	8505	8243	7429	6609	6067	5319	4796	4180	4315	3923	3587	3270	3022	2798	2602	2332	2067	1875	1706	1434	1567	1429	1306	1164	1052	940	919	789	726	736	733	710	609	623	501	470	369	435	386	346	319	327	301	473	603	377	202	136	126	129	130	137	147	731	41132	217	167	274	162	161	207	316	241	303	498	336	448	613	633	786	925	1014	8994	443424
5-128_R2_001 - Adapter 1	8324711	2214428	821063	372157	270765	237922	236467	226661	217928	220105	214519	221634	211837	218391	241455	211609	218842	213519	228703	213574	185911	187696	199850	202940	194153	190871	209932	168150	167735	162728	154220	158148	164996	165820	136020	154619	140746	150829	166412	104521	118609	112542	117753	104722	122138	98718	91964	103492	85620	78183	75491	75675	63215	64416	64425	54264	56558	64180	44554	44352	37845	38919	30632	37066	24791	26801	25862	21553	17897	23342	10118	13067	13345	13385	13266	3626	7875	8152	7333	6489	5984	5257	4688	4151	3896	3825	3536	3204	2965	2782	2570	2239	1987	1821	1642	1373	1528	1395	1271	1141	1013	909	901	753	706	710	728	697	582	619	487	453	355	409	351	338	301	306	285	448	591	357	185	140	114	99	110	146	108	799	39336	186	134	236	119	121	157	268	191	237	427	267	369	529	517	647	648	614	303	10181
5-130_R1_001 - Adapter 1	11485968	2643333	1224048	315502	184264	146586	142675	130516	124520	122667	118737	119000	120924	118935	132130	115828	111985	108682	109165	104868	97089	92227	96047	91907	95271	88347	83623	80193	74472	70291	70852	69547	66720	66892	65556	64620	61433	61161	57567	55679	52294	49123	48745	66591	41458	60484	13942	82415	51355	19522	29118	40577	15057	32709	14680	22441	17360	17848	36494	16423	25223	5072	6769	11137	29514	2864	2084	8327	8024	8068	6147	2300	2500	4595	4803	4463	4360	4188	4033	3648	3829	5444	4014	2654	2672	2280	2043	1972	1710	1707	1612	1495	1267	1078	973	897	856	811	873	841	682	604	683	559	562	583	2937	630	707	495	524	464	482	453	428	567	527	547	433	626	1147	559	301	184	158	167	173	276	350	2529	99725	782	322	396	374	238	308	353	318	413	582	472	592	773	760	1116	1096	1166	10400	563014
