Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
5-073_R1_001_val_1 - Adapter 1	2249665	742951	251214	81874	28427	6925	3664	1451	1705	3746	6448	4576	4633	6996	6170	13890	4204	5440	6505	5263	7068	7516	12108	4871	9431	9330	16707	12910	7816	10023	4937	95681	5257	64295	36435	12900	13220	7159	5255	17406	13090	4348	3875	4596	3929	5143	5519	3769	4631	9397	3964	4590	6824	5413	7502	4609	5686	9785	8620	9092	5750	8557	9369	9575	6848	7727	7491	7685	9596	6947	6749	11108	11226	5795	6121	7615	5235	6121	5496	7596	14981	6532	9777	6280	5211	10417	8376	9854	4943	6929	6868	7009	9843	7603	14576	8701	5052	8430	5234	4824	6450	4403	10048	7599	7270	10286	11296	13221	4856	6150	5585	4784	13252	14000	4827	10741	6774	22394	10084	8374	15375	4019	5706	6611	9882	5098	6446	7174	14180	9523	99860	23519	7353	34672	9793	9382	4548	4279	4674	5434	6842	15082	176957	9589	147274	14250	3049	43320	3168	9208
5-073_R2_001_val_2 - Adapter 1	6412401	1891983	838858	217274	101676	24687	3920	1593	1379	47486	7591	10082	9906	17847	26648	44848	22942	8304	7638	7319	4774	7218	5694	5832	7479	25240	9484	18884	18039	13160	4625	5027	6477	6945	6303	5593	9315	4044	7159	6225	11377	7966	5954	7486	9501	5851	9775	4742	5451	4700	8136	5540	7328	6468	5553	6783	7848	5194	4178	5142	7324	5527	9963	7181	6046	5836	6831	5796	5212	5841	9088	5568	4874	8328	10903	6828	6117	7828	9716	4001	5174	6020	3931	8115	9192	10649	16803	6520	11333	4492	29424	11347	15097	6301	4592	24969	33315	19818	27469	14980	4266	10751	6882	11056	3978	16023	4637	4983	5679	5231	3777	7658	3705	4685	4176	4293	4728	4976	3928	8307	4121	4273	6275	8639	3492	10900	13181	4884	5213	24048	3717	4136	4961	4005	11457	3805	4963	12037	3971	4152	7244	4698	2920	3934	3763	4006	2854	4286	5533	11604
5-074_R1_001_val_1 - Adapter 1	2346205	820668	275694	77889	37992	7651	3833	1628	2282	4226	6579	5315	5914	9593	6925	17988	5539	6695	8737	6697	7424	7983	12747	5455	13681	9839	21206	14709	8787	11181	6291	171512	6803	123644	71297	20444	26646	10369	5457	26433	42092	5316	4687	5384	4365	7642	7073	4549	5634	17388	4656	6041	10055	7380	9665	5139	5949	9862	8670	9425	6556	11616	6582	9366	8626	8246	8521	8969	8142	8231	10072	9935	9784	5644	6432	8307	7677	8756	6921	9711	16278	6803	10933	7081	4833	10910	8769	11347	6188	8072	10609	6789	10854	9663	15363	11315	5336	8586	6737	6022	8766	6197	13848	10227	10839	13983	15402	13979	7419	8317	8761	6669	11896	18604	7541	15015	9234	38194	11457	14119	21003	7941	6702	9479	15530	6095	6410	7237	9271	11114	47685	21230	8196	61588	11432	15003	5732	5957	6127	7330	8619	13701	129838	9410	105537	14161	4332	30848	8408	7649
5-074_R2_001_val_2 - Adapter 1	7781219	2409827	1088846	257496	120729	27110	4728	2750	2070	48588	6417	6814	11474	10650	16829	37192	18044	9350	8729	8719	5356	9328	6685	7666	7502	26829	11065	12654	12792	20784	5356	5846	8885	9438	9005	6757	5890	5068	12091	7605	14610	9453	6858	7699	10401	6682	15262	5958	6245	6000	11728	5832	8128	8195	5934	8593	9340	5582	5092	5648	7330	7509	13192	7391	5633	6911	8534	8121	6452	7279	12110	6086	6455	10248	14687	8885	8735	7432	12879	4811	6274	8367	4419	10774	13854	14084	20931	8136	17674	5444	44469	17100	22275	7984	5967	38522	51955	29620	39695	23322	5043	14181	8823	16811	5155	25235	6497	6651	7643	7029	4969	8211	4591	5459	5471	5237	6852	7048	4788	11649	6065	5639	8302	13478	4606	16766	20476	6978	7724	39210	4730	5073	6554	4761	16566	5280	6942	15059	5656	6410	9850	7514	4239	5727	6098	6004	4479	7446	10672	25968
5-075_R1_001_val_1 - Adapter 1	1878038	673837	224730	74321	23150	5609	3004	1275	1477	3526	6352	4943	4521	7217	6365	22446	4213	5082	6993	4894	6996	7630	15872	4526	7543	11817	15343	11939	8516	8803	4669	96357	4855	65373	36461	11508	10984	6113	4789	14170	11485	4087	3491	4100	3662	4283	4588	3465	4311	8239	3440	3959	5228	4248	8137	3895	4396	7280	6754	5914	4515	9957	5446	7652	7196	6496	7088	6220	7043	6747	7135	8895	9721	4822	4967	6459	6221	7114	5519	8664	15088	6303	9286	6018	4226	10204	8240	10558	4976	6341	7764	7369	10591	8482	14671	8292	4758	8381	5455	4572	5864	4663	7117	8346	9023	9947	12876	13280	5899	7019	6772	5604	13139	22070	7081	13689	6046	23722	8152	8894	17033	4515	6120	5664	8331	5366	5953	6689	13609	11233	107529	33007	7056	36811	10545	8648	5090	4474	4561	5166	6370	13254	166812	9389	138219	14306	3412	39975	4993	7407
5-075_R2_001_val_2 - Adapter 1	5889776	1807803	762550	222261	89416	24751	3801	2603	1454	46404	5917	7481	10864	12690	21721	38509	16191	7889	7464	7057	4701	7498	5752	7127	6584	22693	8392	13453	14815	11425	4324	4581	6514	6378	6292	5118	11225	3974	6531	5346	9235	8275	5713	7937	11468	6598	10388	4574	5599	4194	7220	4970	6778	5831	5538	6499	6620	4594	4068	4756	6936	5038	8704	6905	5009	5421	7618	7227	4872	5316	8409	5654	5106	7251	9742	5951	5456	6875	9294	3679	4899	6090	3490	7281	8860	8774	16038	5432	11130	4049	25378	10620	12358	5525	5230	20973	28439	17219	22382	12723	4614	11041	6223	8610	4026	11256	4081	5175	5193	5408	3444	8544	3611	4737	4176	4075	4754	5622	3910	9489	4818	4342	6019	9859	3440	8783	11609	5478	4385	15900	3649	4200	4287	4160	9137	4233	4194	8262	4495	4964	7490	5896	3152	4693	4650	4778	3411	4731	7187	15433
5-121_R1_001_val_1 - Adapter 1	2645738	896329	303750	90999	44554	9390	3671	1600	1878	3862	6807	6194	6876	9851	8368	17284	6645	7886	9105	8054	10260	9475	17350	5918	13299	12993	22926	19216	11243	13233	6588	112890	6564	81183	45168	15491	19600	9879	6265	23611	20328	5630	5748	5811	5257	6728	6433	5116	6003	12510	5079	6768	8964	7520	10875	5873	6804	10785	9805	9011	6777	11646	7228	10142	9373	9950	8949	9734	8964	8718	10444	11803	10616	6450	7294	10039	8926	10016	8657	12008	22447	8565	14121	8397	5876	12387	10049	13260	7624	10406	11074	10269	13193	11226	18307	11219	6924	11487	7747	6937	9653	6919	12575	11927	11031	13267	15547	15187	8217	9467	10144	8130	15741	20025	9310	17019	10278	31256	14320	10448	22204	6858	8658	8684	13419	7606	8318	9044	15445	14224	100810	28893	9590	37242	15103	13074	8288	7439	7147	8662	10177	20314	226135	14858	207865	23788	6312	74094	4401	13759
5-121_R2_001_val_2 - Adapter 1	8646317	2630651	1151826	308062	136471	28978	5904	2951	2544	43819	9708	10582	11585	14445	20094	38966	20475	10565	10130	9421	6098	9498	7470	7399	7533	27218	8109	12050	16525	19009	6017	6673	10191	10303	10087	7850	10014	5564	9604	7561	13384	10575	7526	8635	11554	6746	13313	7136	7278	6987	10145	6056	7822	7656	6433	9386	9489	6738	5614	6576	8467	7566	12046	8541	6562	6581	8172	8756	6755	7828	11444	7099	6693	10513	14620	9163	8359	8187	14373	5611	7541	10067	4972	11558	13031	14379	24152	9839	13827	5802	34962	15560	21038	8518	6717	38603	45121	24983	37174	24603	5720	15939	9609	20359	6298	32218	8299	7145	10163	8804	5320	11332	5852	6745	6647	5790	7265	7288	5713	13675	6946	6510	8885	14320	5235	13985	18502	8469	9062	38162	5702	6172	7644	5690	20066	7129	8680	27923	7042	7086	10814	8673	4861	7043	6880	6637	4617	7943	11027	15337
5-122_R1_001_val_1 - Adapter 1	1544972	547768	175360	56547	33242	5411	2609	1758	2440	3854	5103	3866	4245	6740	6246	13978	3673	4197	5104	4580	6182	5160	9926	3744	8884	7883	14200	15176	5158	8701	4263	91537	4567	71878	42070	12457	20163	6166	3590	18545	16523	3202	3090	4245	3164	4506	4137	2947	3593	9790	3198	4841	5992	4636	5716	3398	4379	6754	5830	5923	4056	6241	4282	5688	5018	5411	5075	5536	5365	4829	6509	6456	6565	4139	4596	6144	7301	7256	5700	7443	10916	4744	7980	5387	3609	7333	5237	6929	4182	5315	5983	5762	7312	6182	9184	5331	4237	5544	4366	4023	5493	3809	8792	6028	5387	8165	7938	8901	4835	5389	5761	4355	9518	12899	5077	9739	6003	19434	7855	6676	13729	3671	4769	5489	7512	3926	5370	5505	8261	7491	70674	17634	5773	23791	10176	8277	5336	4665	4406	4841	5938	12434	160166	8543	133083	14920	3353	42577	9609	8630
5-122_R2_001_val_2 - Adapter 1	5101798	1575892	698747	175088	84560	19092	3420	1703	1349	33399	4846	6617	6549	10196	13215	25982	15155	6068	5443	4953	3472	5669	4374	4585	4848	21106	4528	8311	10728	14336	3549	3952	5901	6032	6142	4659	5925	3353	6253	4678	9088	6499	4627	5094	7814	4479	13774	4497	5289	4475	8565	3647	5119	5490	3960	6263	6338	3829	3218	4001	4887	4870	8174	4360	4157	4545	5344	4905	4264	4790	8339	4076	4012	5791	9062	6107	5755	4538	8791	3421	4120	5357	3455	6716	7789	8732	13743	5857	9913	3449	28633	11413	14377	5132	3807	24274	27383	16844	25385	16405	3563	10823	8767	13640	3762	19573	5561	4270	5762	5102	3156	6379	3359	3895	4162	3647	4174	4636	3488	7922	3994	4170	5291	8755	3406	12351	15098	5199	6167	32448	3609	4016	5262	3890	13631	3590	5124	11729	3797	4301	7416	5988	3159	4394	4507	4457	3617	7043	10789	32361
5-123_R1_001_val_1 - Adapter 1	3017868	1045513	346710	105628	37999	9373	4475	1908	2204	4438	7450	6696	6531	9565	8421	20403	6377	8093	9485	8093	9127	9761	17732	6270	12689	14138	22801	15778	12638	12997	6969	158430	7652	110522	64180	21989	27802	11582	6799	25302	36052	5636	5604	6416	5323	8176	7743	5216	6697	16306	5396	7052	10542	7594	12066	5545	6490	11082	9600	10007	7665	12454	7354	9968	9667	8831	9240	10017	9725	9632	11140	13343	11630	6267	8027	9855	8506	9085	7085	11458	20724	8176	14356	7776	5432	13508	12851	13772	7577	9487	11393	9204	12956	12272	23772	15012	7127	11887	8438	7117	8954	7437	13406	12330	14009	16522	21043	18703	8719	10181	10069	8082	13690	23017	9568	17728	10260	52422	12128	18531	28216	8889	8430	9987	15697	6651	7273	8690	10592	14389	43960	31324	9825	52487	13845	14136	7316	6857	6786	8556	9557	14840	118494	10616	103619	15541	4923	31529	3500	6951
5-123_R2_001_val_2 - Adapter 1	9612164	2923551	1277312	343541	152716	37172	6159	3345	2242	53217	7360	8986	13633	13140	19915	44881	18934	11613	11171	10958	6581	10503	8438	8446	8549	28272	12405	14012	14457	19727	6730	7183	10007	10569	10678	8302	7247	5844	16129	7899	15553	11515	8281	9316	12081	7626	13374	6798	7535	6149	11988	6891	9322	9097	7383	9822	10516	6784	6147	7233	9965	8138	13917	9298	7296	7279	9603	9443	7314	8531	13377	7703	7083	11433	15634	9828	9081	9134	15012	5392	7166	8797	5278	11581	13550	15140	23798	9296	16923	6477	46302	17677	23478	9111	6734	36242	46787	28734	39441	24353	6261	16970	10042	16011	6101	24103	6952	8408	8639	8845	6178	10669	5693	6503	7035	6458	7748	8374	6000	15730	7794	7034	10471	14161	5296	15365	18263	8370	8158	32488	5380	5900	7178	6310	16911	6455	7239	12966	6780	7227	10961	7711	4725	6719	6331	6687	4917	6677	10141	20142
5-124_R1_001_val_1 - Adapter 1	3713635	1235297	437588	140405	54870	11703	5868	3256	2278	6211	11175	8566	9153	18509	12034	20639	8491	10709	9741	10201	11239	11060	24629	8027	19839	19727	33504	25157	15164	17367	9068	180479	9755	126163	62199	22892	30175	14237	10772	29829	39607	7996	7175	9427	7667	10342	9748	6780	9205	18821	6951	7880	12182	9338	16595	7711	10385	19413	13699	13060	12499	16331	11980	14491	13714	13374	12910	12415	13424	15031	18546	21322	18786	9039	9834	12698	12473	12926	11461	14513	26328	10948	17539	10847	7810	18399	15029	16602	9028	13048	19549	12389	17563	16534	31251	16958	8641	11917	10687	8292	11582	8680	17565	14742	16146	18525	23983	21991	11712	12159	12535	10921	18975	30589	11346	25250	13160	61830	15545	17853	31076	10030	10098	10410	17121	8690	8597	10986	11927	18306	57467	34192	12029	65281	18718	14393	8974	8287	8359	9753	10829	18278	171396	12674	116942	17655	5100	29003	5475	6353
5-124_R2_001_val_2 - Adapter 1	11026458	3246943	1405152	418640	169622	44255	6858	4197	2562	57415	9612	10300	14257	17135	26552	58705	26795	15052	12601	12221	7933	14114	10904	11139	11289	33091	17511	17196	18291	23999	8826	10329	13871	14110	13971	11475	8306	8050	21977	11488	29055	15375	12313	13170	17012	11676	20197	11796	10827	9515	14875	10693	13983	12709	10915	13268	14210	8556	10744	9331	14378	11335	20301	12346	11771	11459	12798	11804	9786	11635	17126	10138	9100	15691	21306	12531	11684	13319	21007	7252	9763	11428	7153	15375	16767	18773	33565	13495	23077	7870	48256	19991	25939	11346	9484	39819	47852	30381	41176	28078	7886	20197	13619	18767	8220	26417	9264	10522	11533	12239	10329	15155	8331	8230	8948	8061	10544	9878	7731	19196	8957	9026	12042	18432	6617	24908	28545	11016	11578	44775	7654	7957	10016	8521	22922	7975	11465	23946	8137	8684	14831	11640	6276	8950	9312	8809	6431	10153	15114	26290
5-125_R1_001_val_1 - Adapter 1	2712180	983728	329086	105581	40084	8638	4899	2757	1930	5189	8120	5625	5280	8097	7718	20549	5528	6881	8310	7055	9225	9658	15804	5902	14190	11760	24282	20534	10115	14778	6505	147572	6750	107152	62759	19418	24282	9875	6807	26152	21890	5704	5239	5918	5070	6704	6817	4765	5699	13231	4723	5202	8168	6837	9473	5074	7196	12026	9936	9875	6782	11840	9035	11431	8666	9441	8779	8490	10456	7990	8911	13985	13307	7047	7284	10029	8124	8800	6529	9436	17716	8132	12838	8950	6582	13867	10052	12486	6726	9587	9279	9047	12369	9870	18140	10331	5942	9648	6240	5678	8109	6157	13378	11128	9305	14072	16222	20417	6923	9189	9091	6904	22414	23480	8004	16771	8994	31568	16142	10630	19923	4908	7479	9750	13735	7263	10205	10117	20368	14553	121598	30738	11565	49082	14103	12325	6028	5749	5795	7225	9937	24021	280105	13158	259539	27356	5071	98886	6786	16180
5-125_R2_001_val_2 - Adapter 1	7799805	2468105	1222352	277821	147201	33778	4542	2661	1391	82172	13254	19381	14230	30486	40770	63680	35614	11355	9362	8561	5187	9447	6725	8605	9253	36089	10267	22778	23697	20329	5657	6084	8819	9216	9433	7323	12033	4951	8186	8195	16518	10910	8174	9692	13949	9374	17655	6433	7755	5786	11915	7267	10297	8495	7196	9642	10826	6534	5061	6224	8686	6612	13892	8614	6967	7469	9640	8873	6322	7571	12475	7685	6498	11546	15563	9189	8409	8744	14728	5127	6953	8074	4751	10594	12350	13889	23380	8170	15711	5508	43932	17065	22686	9057	6817	38816	46067	27600	41771	24527	5314	16516	10359	16558	5131	24626	6358	6249	8094	7336	4512	9712	4503	5962	5606	5024	6295	6840	5072	12793	6090	5588	7455	13209	4566	15875	21402	6988	7396	37547	4222	5406	6590	4857	16195	4965	6452	17167	4783	5042	10164	7070	3940	5457	5128	5609	3801	6697	8976	22839
5-126_R1_001_val_1 - Adapter 1	3056799	983149	337345	110670	36221	9383	4738	1884	2257	5333	9244	6290	6347	11655	8694	20900	5822	7683	9456	7504	10495	10937	19524	6200	11961	14519	21163	16754	12358	12906	6871	109600	6719	73044	41683	16173	15341	9428	8011	20672	16437	6208	5942	6622	5794	7001	8453	5547	7158	13405	5469	6041	9024	7547	10577	6782	8156	13748	12146	11733	7907	14652	12306	14279	10618	11773	10887	10674	13069	9591	9598	15795	16534	7749	8333	10524	7779	9770	8440	12084	23431	10032	14380	9882	7358	15819	11877	15680	7259	10701	11137	10895	16032	11891	22935	12904	6947	13023	7112	6484	8427	6852	12109	12258	11363	13703	17383	16960	7072	9670	9818	7341	17042	25194	8458	19160	8980	33348	12597	11898	21684	6035	8586	8316	12495	7356	8073	9889	16365	13675	109612	38132	9333	37812	12672	11474	6571	5865	6276	7432	9183	19156	204040	12247	169741	17089	4232	49635	3763	10772
5-126_R2_001_val_2 - Adapter 1	8475907	2423407	1024360	289714	123723	32093	5075	3005	1836	56369	10197	11924	13728	21813	32549	57604	28207	12552	11737	11109	7041	10586	7909	9259	9583	29767	13910	22565	25219	15969	6874	6935	9143	8959	8980	7927	14557	5758	10131	8262	16676	11225	9116	11828	14590	10552	11959	7574	8172	6202	9736	8123	10629	8648	8961	9516	10264	7391	5842	6913	10727	7704	13061	11148	9075	8140	11376	10513	7097	7958	12086	8867	7029	11567	14388	8698	7904	12159	13238	5585	7017	8390	5465	10285	12867	12855	21736	8447	14131	6061	34241	14675	18490	8563	7358	30648	40056	24054	32565	18790	6161	15040	8668	13728	5676	19330	5896	7137	8239	8515	5269	10828	5412	5951	5831	5639	6408	7063	5190	11221	6699	5969	7618	12216	4624	12664	16320	7009	6710	25905	4956	5446	6237	5736	14366	5327	6737	14403	5675	5847	9383	6461	4030	5846	5936	5445	3637	5398	7622	13805
5-127_R1_001_val_1 - Adapter 1	1860216	547644	179852	61547	20381	5416	3083	1245	1407	3234	5349	3677	3761	5341	4927	8921	3565	4482	4865	4744	5105	5727	8801	4266	7559	7429	12300	9886	5957	7411	4277	58392	4223	43834	25727	9683	10862	5644	4826	10238	8139	3646	3408	4096	3603	4323	4436	3434	4015	6323	3567	4713	5672	4612	5650	4016	6167	7693	7159	7750	4945	7201	8670	9648	5285	7501	6306	6776	8715	5623	5918	8084	9255	5518	5270	5934	4615	4862	4752	5511	10369	5299	6694	5761	4344	7512	5791	7167	4179	5176	5423	5145	7016	5524	9479	5928	4345	5142	4234	3940	4604	3752	6497	5406	5064	7011	7302	10830	4026	4083	4045	3640	8874	10032	3836	7305	4666	13752	7263	6239	9657	3303	4357	4968	6557	3985	5134	5545	8796	6790	46143	15023	5685	17808	6525	5372	3800	3729	3859	4382	5604	10341	103169	5966	95420	11256	2318	41850	1740	6406
5-127_R2_001_val_2 - Adapter 1	4942091	1295948	537732	134277	58294	15450	2817	1341	1142	32477	7627	11234	7243	14938	19732	30220	19634	6653	5901	5691	3917	5720	5179	5206	6063	16887	7851	17449	15357	10050	4242	4415	4961	5513	5348	4547	6335	3989	5815	5629	9516	6344	5119	5688	6891	5641	7036	4074	4372	3943	6258	5247	6054	5279	4932	5449	6371	4635	3772	4097	5234	4773	7944	5666	4992	5415	5617	5052	4161	4662	6737	4443	4284	6034	6991	5134	4843	5623	7281	3458	4142	4485	3469	6063	6817	7376	10518	5244	7583	3853	18097	8137	10636	5223	4078	17491	20700	12599	19250	11285	3958	7775	6566	8388	3291	11069	3938	4244	4626	3939	2800	4807	3073	3215	3648	3136	3339	3757	2843	5805	3374	3472	4036	5823	2850	6930	8459	3681	3755	13135	2894	3310	3660	3369	7515	2959	3687	8124	3347	3003	4842	3965	2280	3159	2779	2781	2036	3328	4453	6947
5-128_R1_001_val_1 - Adapter 1	2925968	923823	322787	99160	34662	9969	4769	1931	1893	4404	7382	5773	5904	9240	8027	16233	6349	7722	8314	7469	9892	9559	16297	6454	11090	12866	20349	14347	11323	12037	6516	94378	6674	69875	40580	15930	23907	10957	7527	20812	28501	5732	5541	6834	5852	8578	7599	5454	7019	13484	5287	6392	9476	7282	10910	5792	7311	12740	9761	8990	7636	10483	8267	9289	9084	8668	8407	8583	10202	9094	10405	15240	12861	6532	7124	10270	7599	8618	6985	9634	17986	8280	12630	8589	6391	12774	11143	12285	6894	9840	10634	8704	11216	11231	21537	13296	6912	10180	7401	6454	7751	6592	11164	10818	10972	13281	17837	17208	7895	9343	8827	7513	13300	20229	8144	16210	9329	46008	11681	14766	22469	7517	7817	8826	12855	6441	7043	8614	9741	12479	33065	26749	9208	37432	14031	10888	7630	6194	6247	7291	8691	12808	80004	8529	73677	13879	4444	32658	2530	5039
5-128_R2_001_val_2 - Adapter 1	8105128	2315313	988126	284290	117925	31778	5929	3001	2521	41218	8795	11790	12547	14640	20267	42709	19079	11847	11618	11486	6869	9581	8130	7909	9273	21980	12116	12869	12621	14687	6821	7586	8943	9271	9906	8361	7661	6208	15300	8292	19360	10884	8621	9188	12322	8157	12102	7091	7916	6754	10035	8327	9952	8719	7854	9519	9946	7058	6796	6972	10162	7892	13473	10456	8802	8151	9022	8835	7088	8446	12158	8139	7017	11349	13808	8750	7925	10559	14203	5713	6995	8956	5754	10288	11211	12798	22254	9401	14143	6622	33345	15330	18179	9205	7560	28855	33607	21166	29108	20140	6471	15342	9878	14569	6337	20717	7303	8339	9355	8728	6681	10450	5842	6322	7042	6459	7442	7899	5681	13917	7392	7251	9065	12816	5503	12510	16805	7983	7324	23210	5491	5975	6427	5936	13449	6372	7069	12919	6163	6046	9327	6965	4560	6331	5897	5729	3787	5504	8296	12089
5-130_R1_001_val_1 - Adapter 1	3194168	1193064	389532	119279	47721	10972	4202	1484	1955	4403	7953	7133	7130	8516	8178	26958	7502	8817	12015	8939	11777	12234	27422	6972	16007	20199	30792	26072	16283	18737	7730	190114	8924	137465	79055	24652	31267	12742	7162	30230	23995	6720	5845	6231	5985	7569	7475	5526	6641	14386	5821	7024	9242	7407	12849	6442	7140	11622	11470	10575	7879	14136	8581	11642	11108	11039	11398	9327	10319	12292	12260	15369	14568	7434	8752	12289	9285	10506	8844	15563	32441	11289	15982	8787	6324	16091	14401	20088	9604	11258	12710	13371	19031	16751	29454	16468	7501	16291	9032	7386	11951	7958	15387	14397	15987	18664	24120	21880	9728	12137	11714	9613	19906	28817	9797	23298	11526	46213	15442	13564	34068	7635	11106	10622	16583	8910	10054	10684	26390	19826	254831	50443	12112	85246	22888	20671	8910	8114	8203	9650	12046	26881	322583	20088	301452	34337	8466	113589	6326	17824
5-130_R2_001_val_2 - Adapter 1	10484951	3437619	1596479	422243	185775	42144	6948	3710	2427	84740	10247	13076	17030	18238	28791	61923	26395	13749	12730	13158	7451	12139	9817	10035	10345	44865	10193	20191	22404	23532	7596	7766	11409	11658	11570	8944	18217	6116	10094	8483	14878	13635	8822	11533	17008	8222	17151	7138	8416	6732	14778	7357	10818	9990	7555	11175	12198	7648	6258	7851	11070	8584	16941	9660	7142	8678	11011	10300	8424	9498	15623	8797	7641	13613	17667	11534	9944	10307	17732	6075	8006	10506	5578	13867	16337	19269	33016	10921	20326	6643	55083	21776	28314	10381	7832	48996	64554	37967	54647	30814	6568	21303	14108	20232	7135	27298	7586	7747	8519	8208	5573	13670	6080	8048	6943	6579	7929	8859	6084	16553	7666	7163	10121	15416	5500	17796	21729	9747	9841	46126	5535	7038	8478	6603	20730	7107	8969	23521	7146	7709	13727	10269	5543	7517	7261	7588	5133	8347	10680	19941
5-131_R1_001_val_1 - Adapter 1	3875693	1283242	464827	146541	57673	11828	5453	2560	2261	6099	9983	6490	6984	12370	9648	18543	7368	8392	9282	9241	14302	13737	20801	8002	13828	18955	24303	20903	13720	16015	8153	126359	8980	124037	62115	24272	44923	18998	9831	36854	48493	7673	7128	9373	7035	12199	10275	6824	8598	19893	6716	7785	13395	10646	13357	7453	11255	17732	11877	11649	9442	11884	10227	10763	10483	9773	8991	10720	12075	9163	13687	19565	13686	7948	8839	12117	9567	10494	8440	10120	17014	8830	16866	11451	7825	15392	12327	12270	8006	12908	13098	10180	13757	14047	26448	14271	8746	11242	8869	8027	8212	7337	10814	11949	11232	14398	19613	27183	11080	12434	10825	9330	16554	25600	10147	19590	11018	66505	13914	19261	30622	8674	9608	10868	13278	7304	9016	10505	11023	14685	40209	45493	11914	47699	22580	15462	11829	7491	7590	9439	10317	14733	105343	10040	104994	17487	4670	43049	3285	7437
5-131_R2_001_val_2 - Adapter 1	9901162	2955111	1386572	382473	152633	41105	6752	3364	2359	54516	12375	14490	14837	19466	25453	55193	25740	14868	13494	12753	7695	12413	10882	9282	11984	29489	18210	16570	14924	20163	8407	8566	11480	11990	12976	11153	8903	7475	19627	10786	32970	13908	11502	11556	14123	11508	16793	9311	10745	8385	14700	12202	13298	11628	10250	12372	12111	8454	7401	8369	12152	8950	18675	15047	12414	11056	10997	9468	8548	11351	14825	9872	8445	14763	20256	11937	10090	11604	18642	7244	9998	11696	6927	12767	13549	17980	29228	12097	16693	8103	46282	21754	29493	12146	9340	35065	45620	30449	38568	30601	7729	22088	15416	23460	7883	34490	11316	10596	13791	10729	7348	11849	6661	7947	8903	7606	8771	9401	6886	17935	8628	8987	11200	15361	6058	18508	24249	8739	9729	39217	6317	7096	8605	7814	20029	6670	8848	21679	7574	7323	13846	9569	5735	7998	7337	8313	4474	6723	10378	13667
5-133_R1_001_val_1 - Adapter 1	2078033	690695	228502	66732	31187	6646	3532	1685	1927	3922	5741	4506	4487	7442	5880	13015	4540	5468	6391	5786	6453	7103	11224	4606	10333	9107	16670	15470	7786	9855	4964	87288	5027	63090	34915	11299	13896	7290	4831	16182	13505	3992	3760	4531	3995	5039	4862	3597	4599	9649	3895	5248	6380	5380	7739	4658	5317	8150	7197	6880	5090	8456	6452	7872	6977	7560	6518	6344	7638	6315	7083	9183	9427	5160	5601	7188	6200	6894	6088	8252	15261	6253	9414	6539	4731	9981	7143	10028	5327	6838	8155	7182	9571	7903	13382	8544	5072	8084	5534	5248	6771	5177	11057	8654	7486	9827	11318	11677	5653	6626	6938	5357	13172	15538	6254	11641	7494	21776	10638	8053	15666	4438	5982	6580	10292	5433	6798	7363	13163	10506	89305	21458	7746	30732	9963	8935	5203	5130	4775	5769	7141	14056	162287	9799	144880	16638	3526	49556	2369	8283
5-133_R2_001_val_2 - Adapter 1	6371366	1873005	818679	205333	96601	22205	3827	2098	1589	42513	7860	9372	9505	14388	20006	35401	18118	7905	7662	7198	4629	6988	5747	6261	6383	22616	6721	12204	14670	13402	4626	5206	6654	6742	6906	5428	8779	4248	6844	5826	10564	8091	5789	7007	9041	6110	11074	5338	5854	4704	8045	4982	6596	5919	5383	6580	7753	5050	4417	5024	6847	5777	9370	6396	5400	5496	7063	6503	5139	5943	9068	5341	5145	8305	10286	6719	6250	7113	10236	3997	5300	6627	3801	7750	9402	9427	15136	6610	11439	4451	27096	11386	15255	6685	5025	26092	33165	19095	27623	16772	4281	11592	8140	13975	4174	18676	5395	5434	6677	6286	3849	7756	4238	4800	4750	4353	4972	5617	4079	9205	5001	4875	6129	10430	3791	11525	14418	6047	5789	25708	4181	4519	5468	4407	12285	4485	5749	13464	4506	4973	7224	5831	3442	4620	4989	4825	3175	4978	7301	11284
